id,table_name,primary_id,desc,date_created,session_id,terminal_session_id,created_on,modified_on
70987,order_checks,18718,Receipt,"2025-06-25 18:02:13",268,269,"2025-06-25 18:02:13","2025-06-25 18:02:13"
70986,order_checks,18722,Receipt,"2025-06-25 18:00:58",268,269,"2025-06-25 18:00:58","2025-06-25 18:00:58"
70985,order_checks,18727,Receipt,"2025-06-25 17:57:46",268,269,"2025-06-25 17:57:46","2025-06-25 17:57:46"
70984,order_checks,18726,Receipt,"2025-06-25 17:57:29",268,269,"2025-06-25 17:57:29","2025-06-25 17:57:29"
70983,order_checks,18719,Receipt,"2025-06-25 17:53:30",268,269,"2025-06-25 17:53:30","2025-06-25 17:53:30"
70982,order_checks,18714,Receipt,"2025-06-25 17:52:23",268,269,"2025-06-25 17:52:23","2025-06-25 17:52:23"
70981,order_checks,18713,Receipt,"2025-06-25 17:46:36",268,269,"2025-06-25 17:46:36","2025-06-25 17:46:36"
70980,order_checks,18725,Receipt,"2025-06-25 17:46:15",268,269,"2025-06-25 17:46:15","2025-06-25 17:46:15"
70979,order_checks,18716,Receipt,"2025-06-25 17:44:04",268,269,"2025-06-25 17:44:04","2025-06-25 17:44:04"
70978,order_checks,18724,Receipt,"2025-06-25 17:43:15",268,269,"2025-06-25 17:43:15","2025-06-25 17:43:15"
70977,order_checks,18713,Receipt,"2025-06-25 17:39:27",268,269,"2025-06-25 17:39:27","2025-06-25 17:39:27"
70976,order_checks,18719,Receipt,"2025-06-25 17:37:46",268,269,"2025-06-25 17:37:46","2025-06-25 17:37:46"
70975,order_checks,18716,Receipt,"2025-06-25 17:36:23",268,269,"2025-06-25 17:36:23","2025-06-25 17:36:23"
70974,order_checks,18717,Receipt,"2025-06-25 17:35:51",268,269,"2025-06-25 17:35:51","2025-06-25 17:35:51"
70973,order_checks,18712,Receipt,"2025-06-25 17:34:30",268,269,"2025-06-25 17:34:30","2025-06-25 17:34:30"
70972,order_checks,18723,Receipt,"2025-06-25 17:33:56",268,269,"2025-06-25 17:33:56","2025-06-25 17:33:56"
70971,order_checks,18714,Receipt,"2025-06-25 17:30:57",268,269,"2025-06-25 17:30:57","2025-06-25 17:30:57"
70970,order_checks,18713,Receipt,"2025-06-25 17:27:49",268,269,"2025-06-25 17:27:49","2025-06-25 17:27:49"
70969,order_checks,18722,Receipt,"2025-06-25 17:27:31",268,269,"2025-06-25 17:27:31","2025-06-25 17:27:31"
70968,order_checks,18720,Receipt,"2025-06-25 17:25:23",268,269,"2025-06-25 17:25:23","2025-06-25 17:25:23"
70967,order_checks,18714,Receipt,"2025-06-25 17:24:43",268,269,"2025-06-25 17:24:43","2025-06-25 17:24:43"
70966,order_checks,18721,Receipt,"2025-06-25 17:23:11",268,269,"2025-06-25 17:23:11","2025-06-25 17:23:11"
70965,order_checks,18720,Receipt,"2025-06-25 17:20:53",268,269,"2025-06-25 17:20:53","2025-06-25 17:20:53"
70964,order_checks,18715,Receipt,"2025-06-25 17:14:44",268,269,"2025-06-25 17:14:44","2025-06-25 17:14:44"
70963,order_checks,18719,Receipt,"2025-06-25 17:13:46",268,269,"2025-06-25 17:13:46","2025-06-25 17:13:46"
70962,order_checks,18718,Receipt,"2025-06-25 17:11:20",268,269,"2025-06-25 17:11:20","2025-06-25 17:11:20"
70961,order_checks,18714,Receipt,"2025-06-25 17:11:03",268,269,"2025-06-25 17:11:03","2025-06-25 17:11:03"
70960,order_checks,18718,Receipt,"2025-06-25 17:10:50",268,269,"2025-06-25 17:10:50","2025-06-25 17:10:50"
70959,order_checks,18711,Receipt,"2025-06-25 17:05:31",268,269,"2025-06-25 17:05:31","2025-06-25 17:05:31"
70958,order_checks,18713,Receipt,"2025-06-25 17:04:01",268,269,"2025-06-25 17:04:01","2025-06-25 17:04:01"
70957,order_checks,18716,Receipt,"2025-06-25 17:01:12",268,269,"2025-06-25 17:01:12","2025-06-25 17:01:12"
